Id,SalePrice
2735,134307.93952178373
2736,133425.88911588915
2737,119551.68472989462
2738,138029.67275921794
2739,154285.36517463496
2740,139609.46129224388
2741,139109.66582882157
2742,160489.2409709775
2743,148729.62906900703
2744,167503.9011824917
2745,144253.840908443
2746,137377.46374490604
2747,151245.1385377147
2748,129665.11880074626
2749,132667.43577216164
2750,123020.08475435142
2751,139591.45634603887
2752,191407.9870302544
2753,145396.78017213542
2754,214783.41114457962
2755,144685.25576575825
2756,99978.18598120387
2757,75319.22346047034
2758,101030.44967348845
2759,172571.8500611166
2760,119562.61547875083
2761,138466.8371572068
2762,135630.56485797663
2763,188652.59572287614
2764,149087.4650211327
2765,300450.99020281323
2766,126255.86872494203
2767,87877.80780847414
2768,121095.18675130054
2769,131057.06263709872
2770,139603.3562986111
2771,105696.64031652843
2772,105228.3489876216
2773,174620.23995024117
2774,139292.3302772254
2775,107409.24766327163
2776,145387.8275710802
2777,158346.5551580442
2778,105896.88927010869
2779,120294.9937471472
2780,91230.67024711073
2781,96251.27350446384
2782,104355.18155397805
2783,96914.05673637667
2784,123773.42255495535
2785,143845.9147532147
2786,73915.48863260895
2787,120252.10421425436
2788,77911.7853306242
2789,170923.236767232
2790,99022.74462255488
2791,110710.16254939727
2792,57826.65291905748
2793,133009.51127279992
2794,99155.1228925311
2795,117560.40118489217
2796,99846.36643915415
2797,179698.03083507286
2798,101233.9840264335
2799,99417.75262207925
2800,69376.99253607422
2801,107966.57697378845
2802,117946.76317056145
2803,150614.74265434901
2804,125195.7457951661
2805,102030.05024071007
2806,87860.0228363778
2807,167229.16942799813
2808,147725.07108747977
2809,128423.67651048445
2810,123756.96342313726
2811,165564.24437234012
2812,174263.5161226586
2813,164944.44171231397
2814,165258.77597689416
2815,94347.07536513837
2816,225382.19730702604
2817,165880.57360709744
2818,129264.47549827344
2819,191966.07566283908
2820,137240.8754181908
2821,103929.14910815546
2822,188782.4471688181
2823,329565.64756004984
2824,175804.29049534412
2825,147383.79782890395
2826,131774.9844251138
2827,129522.12125679318
2828,210321.58956878912
2829,231638.94587763798
2830,213164.46950724363
2831,174270.03582168382
2832,223937.88293200504
2833,297289.4700373977
2834,220374.70516482322
2835,229543.75779798828
2836,184934.1031879484
2837,151303.16767648948
2838,148001.79662455415
2839,172981.74985829808
2840,203687.37445472556
2841,200474.09161849282
2842,230273.1287593866
2843,149926.09184152586
2844,172827.61254585578
2845,129363.95984302937
2846,205820.69936889617
2847,221434.78707325278
2848,200106.99719663936
2849,194539.32123058478
2850,278227.98349377007
2851,203784.74309526713
2852,235505.0956551718
2853,234921.43687750553
2854,142572.9340240202
2855,200296.15546158273
2856,195004.71601734948
2857,186348.9595278862
2858,200574.6258799246
2859,103346.65845524464
2860,128489.4634838682
2861,115350.96449087291
2862,181508.0495038666
2863,122683.88165468202
2864,244828.8857824266
2865,140802.1805272581
2866,137239.35635630722
2867,105176.62405388229
2868,94286.95212661564
2869,93377.96313366781
2870,116016.68174054734
2871,83273.67158445161
2872,59945.092476350896
2873,96994.26408350903
2874,127104.98182865891
2875,107256.14954894155
2876,163494.44074094112
2877,155229.56425060835
2878,151355.60890238747
2879,121461.56444536187
2880,105670.92723780633
2881,144455.59495545263
2882,176299.48227749957
2883,195596.57233720107
2884,192084.87775222614
2885,181777.49436463392
2886,229159.33578099497
2887,97922.23309727221
2888,150246.67342247022
2889,61374.8160686678
2890,85786.44036705823
2891,127411.98520524782
2892,45742.17395497371
2893,72491.041093178
2894,55138.34783450379
2895,319235.1440748856
2896,276510.14485011995
2897,209555.28385417577
2898,151047.76917069568
2899,210161.8153348056
2900,157757.6236200382
2901,201631.51519775068
2902,165804.92059746
2903,312855.40316493425
2904,334188.1766839566
2905,71092.03038374032
2906,201283.54218879156
2907,111297.37594899403
2908,139939.6985567683
2909,155372.22178005107
2910,81174.47623680424
2911,85614.55480026727
2912,153997.82739270476
2913,80943.01755131324
2914,79412.28344139093
2915,85183.75296104711
2916,85417.8705369876
2917,157673.63000211617
2918,112621.92910471774
2919,227533.38865637613
